hey , it 's called `` karma . ''	Homer Simpson
is n't karma where if you do something bad , bad things happen to you ?	Bart Simpson
a common misconception .	Homer Simpson
suck it , karma ! yeah ! i 'm talkin ' to you , karma ! karma 's a bitch , karma !	Homer Simpson
nothin ' better than a lazy saturday morning , lying in a warm , moist bed . because weekends are -- moist ? !	Homer Simpson
i wet the bed ! the one embarrassing thing i 've never done !	Homer Simpson
marge , from time to time i 've heard you speak of a `` washing '' `` machine . '' where would i find this marvelous contraption ?	Homer Simpson
why ? are you going to do the laundry ?	Marge Simpson
not just the laundry ... that would be weird , and you might ask questions . i wan na do all the chores !	Homer Simpson
do n't yell at me , brain ! this happened on your watch ! you have two jobs : thinking and bladder control !	Homer Simpson
i like to watch lamar odom play x-box while his giant wife yells at him . is that so nuts ? huh ? yeah , shut you up .	Homer Simpson
now , i 'm sure yesterday 's incident of urination domination was a one-time deal . but just to make sure ...	Homer Simpson
why ca n't i cork my wang-wine ?	Homer Simpson
but is n't karma just an expression of the dharma ?	Homer Simpson
deep down , i must be feeling guilty about getting my friends in trouble ! and my problem wo n't stop till i make things right with them . but first , a little more sleep .	Homer Simpson
i 'm sorry . cheese on that ? sorry . hey , lenny . sorry .	Homer Simpson
one more announcement : make sure you whack `` piã±ata me '' and not real me .	Homer Simpson
so , i got ta know ... do you guys forgive me ?	Homer Simpson
free ? uh ...	Homer Simpson
free it is !	Homer Simpson
thanks , guys . tomorrow morning my sheets will be as dry as the surface of mars except for the poles .	Homer Simpson
what the ? ! wet again ? ! i did the right thing for nothing ! there 's only one solution left .	Homer Simpson
okay ... place detection pad here ... connect alarm hookup ... there !	Homer Simpson
now that 's what i call looking out for number one .	Homer Simpson
what 's going on ?	Marge Simpson
um , uh ... probably just the fire alarm -- try to go back to sleep .	Homer Simpson
you stupid ...	Homer Simpson
what 's goin ' on ? is this a joke ?	Bart Simpson
son , i 'm afraid the uralarm whiz-no-more 9000 is no joke .	Homer Simpson
what is going on ?	Lisa Simpson
kids , there 's something i have to tell you -- your mother and i are wetting the bed .	Homer Simpson
we 're wetting the bed ?	Marge Simpson
hey , when you were pregnant everything was `` we . ''	Homer Simpson
what ?	Homer Simpson
i 'm sorry , homie . a diaper just is n't sexy .	Marge Simpson
what about cupid ? he 's smokin ' hot .	Homer Simpson
he 's a baby with wings !	Marge Simpson
marge , it 's not the diaper , it 's what 's inside .	Homer Simpson
bum-ba-bum-ba / bum-ba-bum-ba ...	Homer Simpson
that 's just not doing it for me .	Marge Simpson
professor frink , are you all right ?	Marge Simpson
it 's kind of embarrassing ...	Marge Simpson
how do you know about it ?	Marge Simpson
... so we can go inside homer 's sleeping mind and find out why he 's wetting the bed .	Marge Simpson
we 're actually entering dad 's dreams ?	Lisa Simpson
why does maggie have to go ?	Marge Simpson
hey , guys ! whatcha doing in my dream ?	Homer Simpson
trying to fix your broken brain .	Bart Simpson
what do i do ?	Homer Simpson
my brain 's fine ! in my dreams i 'm an intermediate skier !	Homer Simpson
ski patrol ! everyone be cool !	Homer Simpson
it 's death ! i recognize him from fortieth-birthday cards !	Marge Simpson
homie , this might be a clue ! what 's in that coffin could be behind your nighttime oopsies !	Marge Simpson
great , now death knows .	Homer Simpson
what do you see ?	Marge Simpson
um nothing ... typical dream nonsense .	Homer Simpson
relax , everyone knows that if you die in a dream , you just wake up !	Marge Simpson
listen , everyone ! we should fall asleep in this dream ! one minute at this level equals two hours one dream level below !	Lisa Simpson
wait , dreams have rules ?	Bart Simpson
everything has rules , bart .	Lisa Simpson
not me when i hit the dance floor !	Bart Simpson
forsooth , a myst'ry-	Lisa Simpson
in your dreams !	Bart Simpson
we never do my thing !	Lisa Simpson
i know this dream ! it 's the land of my innermost thoughts and fondest desires !	Homer Simpson
at last we 'll get to the bottom of ...	Marge Simpson
uh , marge , this is my friend keggy ...	Homer Simpson
woo hoo !	Homer Simpson
hey dad , if this is your fantasy world , how come flanders is here ?	Bart Simpson
homie ! we 're here to find answers to your problem !	Marge Simpson
we know there 's a marriage in trouble and it has something to do with fish ...	Marge Simpson
oh , lighten up , marge . i take you to the disneyland of me , and you just wan na go to the lost and found . well guess what ? we 're stayin ' in this dream forever !	Homer Simpson
whee ! i 'm in me ! / oh ! / i love the down parts ! here comes !	Homer Simpson
quick ! gum up the gears with moes !	Homer Simpson
oh death , you 're a lifesaver !	Homer Simpson
thank you , death . and may i ask what 's taking so long with larry king ?	Homer Simpson
mom ? !	Homer Simpson
gramma !	Lisa Simpson
mona , you 're alive ? !	Marge Simpson
just like my hair .	Homer Simpson
that 's jennifer aniston 's hair on `` friends . ''	Marge Simpson
exactly like chandler , always criticizing .	Homer Simpson
wow !	Homer Simpson
roomy .	Homer Simpson
man , homer , you 've always been a loser .	Bart Simpson
why you little ...	Homer Simpson
there 's nothing in this dream world that ca n't strangle you !	Homer Simpson
you left him because i tipped the boat over and ruined the vacation !	Homer Simpson
pathetic . a kid who ca n't keep his parents ' marriage together is no kid at all .	Bart Simpson
it 's true ! i failed the basic duty of childhood . and then when i took bart fishing , it all came back -- and the guilt made me wet the bed !	Homer Simpson
case closed ! now , let 's return our dream skis .	Marge Simpson
uh-oh .	Marge Simpson
i 'm cured . i 'll never wet the bed again .	Homer Simpson
and maybe you 'll stop overeating too !	Marge Simpson
no can do , baby .	Homer Simpson
goodbye .	Homer Simpson
woo-hoo ! i 'm dry ! come on , everybody ! feel daddy 's underpants !	Homer Simpson
we 'll take your word for it .	Lisa Simpson
so what do i do again ?	Homer Simpson
spin the top . if it falls over , we 're in reality . if it spins forever , we 're still in a dream .	Marge Simpson
all right .	Homer Simpson
look at it go ! all right ! hey , since it 's a dream , let 's ride our bikes naked around town .	Homer Simpson
sounds like a plan !	Marge Simpson
is that hail coming down ?	Marge Simpson
it 's just dream hail ! ow ! oh ! ow ! dream hail ! hey , there 's a dream truck !	Homer Simpson
power 's out .	Lisa Simpson
your father must be sleeping on his side again .	Marge Simpson
thank you .	Homer Simpson
woo hoo ! thank god it 's t.g.i.f !	Homer Simpson
you 're outta here , drug-o .	Homer Simpson
homie ! you 're home early !	Marge Simpson
well ... i did n't really feel like going to moe 's today ... thought i might hang out here for as long as i can take it .	Homer Simpson
company physical coming up , huh ?	Bart Simpson
yeah ... but a weekend without drinking is no big deal . i did it when i was in that alcohol-induced coma .	Homer Simpson
so , what 's on the agenda ?	Homer Simpson
well , we 're having brunch with my sisters ...	Marge Simpson
... you 're hosting my preteen braves meeting ...	Bart Simpson
... and we 're gon na make dreamcatchers out of litter we pick up .	Bart Simpson
... you promised to help me write a haiku ...	Lisa Simpson
why did i do that ? / it sounds so dull and boring . / what was i thinking ?	Homer Simpson
thank you !	Lisa Simpson
and you and i were going to study the municipal voter 's guide .	Marge Simpson
what the -- section 1 of article 21 of the state constitution is amended to read : section 1. in the year following the year in which the national census is taken under the direction of congress at the beginning of each decade , the legislature shall adjust the boundary lines of congressional , state senate and assembly districts . liquor ... must n't think of liquor ...	Homer Simpson
so , a sober weekend has n't been that hard . let me just take a few antidepressants here .	Homer Simpson
i feel sorry for people without willpower . i truly do .	Homer Simpson
homie , what are you drinking ?	Marge Simpson
a surprisingly not-horrible fruit drink called a mimosa .	Homer Simpson
there 's champagne in those !	Marge Simpson
then there 's champagne in me ! what am i gon na do ? it 's less than twenty-four hours till my drug test . maybe i can sweat it out .	Homer Simpson
oh man , i 'd better have some coffee and iced tea .	Homer Simpson
no ! irish and long island !	Marge Simpson
what about this lemonade ?	Homer Simpson
mike 's hard !	Marge Simpson
then i 'd better soak up the alcohol with some food ! oooh , cake !	Homer Simpson
rum cake !	Marge Simpson
crepes !	Homer Simpson
suzette !	Marge Simpson
cherries !	Homer Simpson
jubilee !	Homer Simpson
oh lord , i have once again besotted my liver with thy fermented gifts . if you can weasel me out of this physical , i will blow your mind by doing something incredibly holy , at some point . amen . now to mumble in a religious fashion . dear god , oh , lord oh god , oh , lord ...	Homer Simpson
comicon nerds !	Homer Simpson
a must !	Homer Simpson
mr. burns , before i leave , i 've got a few things to get off my chest : one : i liked the new microwave in the break room -- just push `` popcorn '' . you do n't have to know how long . two : replacing us with robots is heartless and despicable . three : how about a farewell party with a caricature artist ? you know , it 's something both kids and adults can enjoy . so to sum up : nicely-done , we hate you , and food for thought .	Homer Simpson
does the chair go back like this ?	Homer Simpson
woo hoo !	Homer Simpson
nice parking , idiot .	Homer Simpson
so , uh , you guys are my new coworkers .	Homer Simpson
so , workin ' hard or hardly workin ' ?	Homer Simpson
i said , workin ' hard or hardly working ? working hard or hardly working ? ! working hard or hardly working ? !	Homer Simpson
it 's a simple question ! are you a : working hard or b :	Homer Simpson
i guess i just met the joker of the group . better watch out for you on april fool 's day , am i right ? i said , am i right ? am i r --	Homer Simpson
so you guys have any luck finding a new job ?	Homer Simpson
maybe i should be heading home .	Homer Simpson
when the moon hits your eye / like a big pizza pie / that 's amore / when the world seems ... when you do chair gondola all by yourself , it almost seems stupid .	Homer Simpson
ah , here it is : hydraulic systems flush ... eeprom bios autoboot ... conversation mode ? they can talk ? !	Homer Simpson
i just have to press this button , right ...	Homer Simpson
well , at least it does n't feel pain .	Homer Simpson
wait a minute ...	Homer Simpson
override self-destruct protocol with authorization code seven-two-two-five. , override self-destruct protocol with authorization code seven-two-two-five,7	Homer Simpson
will you be my friend ?	Homer Simpson
you 're not a friend ... you 're my best friend . uh , just do n't ask me to drive you to the airport .	Homer Simpson
it 's no fun to live in a town with a ninety-nine percent unemployment rate .	Marge Simpson
mr. burns seemed like such a nice man the day he arrived .	Marge Simpson
which he did n't .	Marge Simpson
hey , check it out ! lenny 's hit a new low !	Bart Simpson
barney ?	Marge Simpson
do a lot of people pay ?	Marge Simpson
so , bart , the little dickens , is going through that phase where young boys think their dad 's an idiot .	Homer Simpson
that 's exactly what i 'm having ! you guys totally get me .	Homer Simpson
could you give my wife a few lessons ?	Homer Simpson
yeah . so uh ... it 's five o'clock . time for moe 's .	Homer Simpson
let 's go !	Homer Simpson
what happened to you guys ? you used to be cool .	Homer Simpson
we 're the same temperature we 've always been .	Homer Simpson
play balll !	Homer Simpson
okay , i 'm up again .	Homer Simpson
uh , right , right ... actually , i 'm the designated hitter for all you guys .	Homer Simpson
fine . do n't get your circuits in a bunch .	Homer Simpson
shut up ! shut up ! shut up ! ! !	Homer Simpson
hey dad , can we play ?	Bart Simpson
i got it ...	Homer Simpson
i got it ...	Homer Simpson
i said i 've got it !	Homer Simpson
that could 've been my motherboard lying in the street !	Homer Simpson
and here i was waiting till you slept to rob you of your copper . you know , it 's crazy , but ...	Homer Simpson
hush , bionic prince , as i cradle your waning form .	Homer Simpson
such a peaceful end .	Homer Simpson
aw , jeez .	Homer Simpson
axels to axels , rust to rust , amen .	Homer Simpson
amen .	Bart Simpson
dearly beloved , we are not here to mourn their deactivation , but to celebrate their period of function .	Lisa Simpson
can i hollow out this one 's head and use it as a turtle tank ?	Bart Simpson
no ! i 'm already using it to put my keys in !	Homer Simpson
now , let me raise this beer to toast ...	Homer Simpson
yeah , yeah , yeah , yeah , save your breath .	Homer Simpson
i have some adjustments to make .	Homer Simpson
when i 'm done with my robo-botomies .	Homer Simpson
flanders , i do n't judge a robot by the color of their eyes . i look at their hands , which have turned into buzz saws .	Homer Simpson
sonofa -- why did you do that ?	Homer Simpson
just say `` kill me , '' jerks !	Homer Simpson
dad , they can only go three miles an hour !	Lisa Simpson
i 'm doomed ! can they climb stairs ?	Homer Simpson
with great difficulty !	Lisa Simpson
i 'm doomed !	Homer Simpson
robots ... trying to kill me ... and now they 'll kill you ... 'cause i led them here ...	Homer Simpson
are n't we getting num-nums ?	Homer Simpson
sorry . before we die , can you tell me how old you really are ?	Homer Simpson
guys , thank you . the words `` prime directive '' get thrown around a lot these days , but i 'm glad yours was saving me . the saddest part is none of this had to happen , if mr. burns had simply trusted the human worker . or if someone , anyone had told me that robots were incapable of human feelings .	Homer Simpson
and his arm can be my back-scratcher .	Homer Simpson
i 'm giving you your wish : to be a real boy .	Homer Simpson
then take us out to sea .	Homer Simpson
oh , i believe you , but flanders ' drill does n't .	Homer Simpson
oh , this is the life .	Homer Simpson
hey !	Homer Simpson
okay , what 's an appropriate movie for you boys ?	Homer Simpson
no ... no ...	Homer Simpson
ooo , here 's one : `` happy little elves two : the sequelf . '' two kids .	Homer Simpson
that movie 's for babies .	Bart Simpson
watch whatever you want -- i got you here alive . now i 'm gon na visit the only court i could never be in contempt of : food court .	Homer Simpson
now , to save on calories , i wo n't eat the paper in the fortune cookie .	Homer Simpson
closer than you think !	Homer Simpson
sure . what 's your name ?	Homer Simpson
long enough that me and marge can be one of those couples who just sit and hold hands .	Homer Simpson
ooh !	Homer Simpson
got ta have that !	Homer Simpson
lovin ' it !	Homer Simpson
keep 'em comin ' !	Homer Simpson
it 's programmed to my specifications !	Homer Simpson
but i ca n't afford this ...	Homer Simpson
no .	Homer Simpson
easy !	Homer Simpson
my friend and i only see it to rank on it .	Bart Simpson
get that stuff off !	Bart Simpson
now !	Bart Simpson
hey , nametag ! do you know who her boyfriend is ? jimbo jones !	Bart Simpson
listen lady , you do not two-time the man with the skull t-shirt .	Bart Simpson
oh , that is cool . looks like two snakes trying to kill each other on your head .	Bart Simpson
i 'm actually in fourth grade , but i read at a second grade level . they think i might have a `` problem . ''	Bart Simpson
c'mon , boy . we 've got ta go home . i saved big bucks on the delivery charges .	Homer Simpson
i got ta go -- he 's my ride .	Bart Simpson
why ca n't you do it ?	Bart Simpson
yeah .	Bart Simpson
ahhh . does n't get any better than this .	Homer Simpson
huh , that 's weird , my armpits are gettin ' wet .	Homer Simpson
wow , the tv 's hooked up to the internet ! you can stream whole seasons of old tv shows .	Lisa Simpson
hmm ...	Homer Simpson
seen it .	Homer Simpson
seen it .	Homer Simpson
seen it .	Homer Simpson
british version was better .	Homer Simpson
totally scripted .	Homer Simpson
sued it .	Homer Simpson
stranded ? what 's that ?	Homer Simpson
`` stranded '' was a show about people marooned on a mysterious island that 's riddled with religious and scientific paradoxes . it was huge ! well , the first season and the last season .	Lisa Simpson
well , islands are always entertaining , from gilligan to iwo jima .	Homer Simpson
a plane crash !	Homer Simpson
wait a minute ... that flashback raised more questions than it answered ? !	Homer Simpson
what a great opening episode . and i 'm sure everything they said will pay off handsomely !	Homer Simpson
huh ?	Bart Simpson
i stole this ...	Bart Simpson
uh , yeah , me . i use it all the time .	Bart Simpson
mi-mi-mi-mi-mi ...	Bart Simpson
is n't that what used to be the beanie baby store ?	Bart Simpson
do n't worry . i made sure he ca n't get too far .	Bart Simpson
hey , the first time we lost maggie was in this store .	Bart Simpson
what could a girl have that i --	Bart Simpson
bart , you have n't touched your mashed potatoes .	Marge Simpson
no !	Bart Simpson
does n't anyone here realize i 'm only ten years old ?	Bart Simpson
bart , no dinner means no dessert .	Marge Simpson
i 'm just not ready for cookies !	Bart Simpson
you know , i should get back to the treadmill .	Homer Simpson
he exercises so much , but he looks the same . i guess the weight will all come off at once some day in the future .	Marge Simpson
the lava being ! that 's why they showed a clip of it on `` previously on . ''	Homer Simpson
homer !	Marge Simpson
you 're using your expensive new treadmill just to watch a show that went off the air five years ago ? and when i wanted to watch it with you then , you said it was pretentious and repetitive !	Marge Simpson
marge , there 're so many mysteries that i need to have solved .	Homer Simpson
now , if the korean couple ca n't speak english , why were they doing a crossword puzzle where the answer to twenty-three down was `` enigma '' spelled backwards ? what does it mean ?	Homer Simpson
it means use the treadmill for running or take it back !	Marge Simpson
and where will i watch tv ?	Homer Simpson
on the tv !	Marge Simpson
and where will i walk ?	Homer Simpson
on the ground !	Marge Simpson
and where ...	Homer Simpson
this is the stupidest fight ever !	Marge Simpson
we 've had stupider !	Homer Simpson
i do n't think so .	Marge Simpson
what any boy would : push you in a puddle and run away .	Bart Simpson
listen ... i could get wedgied for this , but jimbo 's a jerk . you can do better .	Bart Simpson
at last ! this episode promises to finally answer one question !	Homer Simpson
homie !	Homer Simpson
the kids are away and maggie 's napping ...	Homer Simpson
ooh , that 's great ! can it wait another hundred and four hours ?	Homer Simpson
she walked away and slammed the door . what does it mean ? what does it mean ?	Homer Simpson
it means i 'm mad !	Marge Simpson
oh that 's such a first-take answer !	Homer Simpson
well , who wears a wool hat to a pool ?	Bart Simpson
it 's not fair ! you know that 's hilarious !	Bart Simpson
i 'm on the grass apron !	Bart Simpson
oh , thank god ! mom will pound them !	Bart Simpson
why , if it is n't jimbo , dorf and ernie .	Marge Simpson
bart 's not home yet , but i 'm always looking to encourage non-milhouse play-dates . stick around !	Marge Simpson
oh , it 's you .	Bart Simpson
then go back to jimbo and show him every boob you 've got .	Bart Simpson
all right . follow me , to a place where nerds , dorks and dweebs can gather in safety .	Bart Simpson
okay , we 'll go to my second choice .	Bart Simpson
now you be careful with bart 's undies .	Marge Simpson
you 're a bully ?	Bart Simpson
thank you all for coming to my `` stranded '' discussion group !	Homer Simpson
spoiler alert ! i 've only seen up to season three , episode seventeen : `` coconut cream die . ''	Homer Simpson
spoiler !	Homer Simpson
spoil-er !	Homer Simpson
homer , for god sakes , i 'm trying to put maggie to sleep !	Marge Simpson
i 'm sorry , sweetie . it 's just a strandie discussion group . yes it is ! we discuss why airplane go crash-crash , but people do n't die-die .	Homer Simpson
you wan na know what happens on your stupid show ? firstly , the `` mysterious island '' is fifteen miles from long beach . also , doorway three led to hell despite the series creators ' repeated insistence it did not lead to hell , and the entire strandedverse is a piece of gravel in a cosmic kitty litter box !	Marge Simpson
thanks , marge . you ruined my show . now i 'm going to give you a spoiler about our marriage : it 's not great right now .	Homer Simpson
man , they have every entrance covered . you 'd have to be a navy seal to get in or out .	Bart Simpson
hello , lovebirds .	Lisa Simpson
what are you doing here ?	Bart Simpson
i 've been following your storyline from afar , bart , waiting for that inevitable point where you get into trouble you could n't get out of . perhaps i could broker a settlement .	Lisa Simpson
hear , hear !	Lisa Simpson
i do n't think shauna should choose any of you . shauna should choose shauna .	Lisa Simpson
you do n't want me ?	Bart Simpson
well , that is one lucky creepy guy .	Bart Simpson
lisa , are you out there in your slippers ? come inside !	Marge Simpson
well bart , i guess that 's our cue to skedaddle ...	Lisa Simpson
lousy marge ... ruining the delicate relationship between a man and his tv show ... i 'd tell my best friend , but that 's marge too ...	Homer Simpson
homie , come in the bedroom .	Marge Simpson
care to join me in a private `` last episode party '' ?	Marge Simpson
well ...	Homer Simpson
it 's okay , dad . he 's just putting the fear of god in me .	Bart Simpson
okay , but if this house starts a-rockin ' , do n't come a-knockin ' .	Homer Simpson
monday ... here we go again ...	Bart Simpson
sorry kid , but there comes a day when that just does n't do anything anymore .	Bart Simpson
want , want , want , want , want , want , want , want , want !	Bart Simpson
want !	Bart Simpson
mom , dad , do you know there 's a boat out there where nothing sucks ? it 's called royalty cruises and royalty cruise specialists are standing by now !	Bart Simpson
i 'm sorry , sweetie . maybe we could afford a vacation if some big shot did n't pick up the tab for his buddies at `` mr . steak . ''	Marge Simpson
again with `` mr . steak ! '' do you know why i go to mr. steak ? because at mr. steak they do n't get mad at me for spending a lot of money at mr. steak !	Homer Simpson
well of course they do n't .	Marge Simpson
why do n't you talk to mrs. steak ?	Homer Simpson
there is no mrs. steak . who could stay married to such a man .	Marge Simpson
okay ... maybe i can pay for the cruise . let 's see how much it costs for a cabin on a low deck , no porthole , group z lifeboat access ... it 's still a ton of money .	Bart Simpson
and there 's a dvd library of movies that have n't been released yet !	Bart Simpson
face it , we 're just kids . we ca n't afford stuff with zeroes in the prices . all we have in the world are the things our parents give us .	Lisa Simpson
bart ! there 's a really mean squirrel in the back yard . i need you to dare me to fight him !	Homer Simpson
bart 's been raptured ! and his crap 's been craptured !	Homer Simpson
i sold all my stuff , and it 's still not enough money for the cruise .	Bart Simpson
just try to enjoy your dinner , sweetie .	Marge Simpson
i ca n't , i sold my `` dinner futures . ''	Bart Simpson
nice doin ' business with you , boy .	Homer Simpson
homer !	Marge Simpson
it 's okay . i do n't have much of an appetite tonight . i 'm going to floor .	Bart Simpson
mooooom ! daaaaaad !	Bart Simpson
i woke up and the money jar was full ! that means the devil accepted my bargain . now to uphold my end of the deal !	Bart Simpson
snowball ii !	Bart Simpson
no . we saw how much this cruise means to you , so we all sold something special . and we made just enough for an economy cabin !	Marge Simpson
i sold a couple of my rare jazz records . after a while they all start to sound the same . still love the genre , of course . not even close to getting sick of it .	Lisa Simpson
and i sold our good china .	Marge Simpson
really ? ! but that 's been in your family for generations ...	Bart Simpson
yeah ... actually , my mom stole it from a woman she cleaned for . it took her years to get the whole set .	Marge Simpson
and dad donated something , too .	Lisa Simpson
what happened to my mini-pool table ? i was training to be a mini-pool hustler .	Homer Simpson
we sold it to pay for a family cruise !	Marge Simpson
i never even got to realize this jacket was too small .	Homer Simpson
it 's weird to hear myself saying this , but ... i love you guys . this is gon na be the best vacation ever !	Bart Simpson
oh , marge ... your names ...	Homer Simpson
yeah , for you kids maybe . for dads , a family vacation is a twenty-four-hour-a-day babysitting job ! `` are you wearing enough sun block ? '' `` is that splashing or drowning ? ''	Homer Simpson
why does every sand castle require my participation ?	Homer Simpson
then a kid disappears and it 's total panic until you find him at the swim-up bar ...	Homer Simpson
... eating a thirty-dollar cheeseburger ! which he drops in the water !	Homer Simpson
and here 's the worst part : i never get any time alone with my wife because we 're all sleeping in the same room !	Homer Simpson
look , that 's our ship !	Bart Simpson
what ? !	Bart Simpson
i can offer you a cabin on our sugar-free fitness cruise ...	Bart Simpson
well , well , mr. never-wrong was right again -- family vacations always suck . i called it . called . it .	Lisa Simpson
homer ! this is bad for you , too !	Marge Simpson
worth it to be ri-ight ! worth it to be ri-ight !	Homer Simpson
upgrade !	Bart Simpson
double upgrade !	Bart Simpson
i knew it . it was all a dream .	Bart Simpson
no , honey . you just passed out when you saw the private bedroom in our triple upgrade !	Marge Simpson
i actually did it -- a perfect vacation !	Bart Simpson
you 'll never guess how many bath towels they gave us ... enough !	Marge Simpson
whoa , a `` fun schedule ! '' there 's so much to do ! `` laser-tag '' , `` waterslide bobsled '' oh ! `` ice cream snowball fight '' starts in five minutes !	Bart Simpson
homie ... we actually have the cabin all to ourselves .	Marge Simpson
sex on a family vacation ? i never thought such a thing was possible !	Homer Simpson
and the ocean 'll do all of the work !	Homer Simpson
woo-woo-woo-woo !	Marge Simpson
ocean sex rules ! go to hell , land sex !	Homer Simpson
kidzone ... let me guess : a broken foosball table and a game of clue missing its candlestick .	Lisa Simpson
it 's so diverse ! i 've died and gone to a pbs kids show !	Lisa Simpson
two ! ? ! ! !	Lisa Simpson
alright fun schedule , you 're about to get did !	Bart Simpson
two diplomats ' sons are in love with me . who will i choose : ghana or portugal ?	Lisa Simpson
boy , thanks to you , we 're having fun -- `` before you were born '' fun .	Homer Simpson
where did the ship stop again ?	Bart Simpson
i'unno ... lotta barefoot kids kicking soccer balls , shell necklaces ... they really hid the poverty nicely .	Homer Simpson
any place is fun if you 're there with `` super lips . ''	Marge Simpson
i 'm just glad everyone is having the best week of their lives .	Bart Simpson
the song 's right ! no matter how much fun i cram into this cruise ... it 'll only last a week . then it 's back to mom and dad fighting , lisa moping , homework , bullies , and a lunchbag sandwich soggy with the sweat of a juice-box !	Bart Simpson
after this cruise , for the rest of my life , it 's all downhill ...	Bart Simpson
why ca n't vacation last forever ? ! ! i 've got to do something .	Bart Simpson
purple !	Marge Simpson
they 're buyin ' it . they 're buyin ' it !	Bart Simpson
`` chillingly plausible '' indeed , joe morgenstern of the wall street journal .	Bart Simpson
now to make sure no one can call home to check ... with a little help from the make-your-own-sundae bar .	Bart Simpson
woo-hoo ! vacation forever ! ! ! ! !	Bart Simpson
worthless , worthless , worthless ...	Homer Simpson
what a load of crap !	Bart Simpson
can i put my hand through you ?	Homer Simpson
hey guys ! can you believe how awesome this is ? if it was n't for this virus thing , we 'd all be back at our old sucky lives -- instead you 're here , where you can be lovey-dovey all the time ! come on , kiss ! kiss !	Bart Simpson
bart , we 're too worried to enjoy each other 's mouths .	Marge Simpson
yeah , and the customer service on this cruise has really gone downhill .	Homer Simpson
last week that steward brought me extra shampoo ... he called me `` lovely lady . ''	Marge Simpson
hey , lis ! at least you nerds are still geekin ' it up . what could be sweeter than a vacation that never ends ?	Bart Simpson
sweet ? sweet ? ! the passengers on this ship could be the last people on earth !	Lisa Simpson
like monks during the dark ages , it 's up to the kidzone : elite to make a record of human culture .	Lisa Simpson
this group is adapting children 's classics for the stage to entertain generations of survivors .	Lisa Simpson
ca n't anybody enjoy their forever vacation ! ?	Bart Simpson
check it out : the gallery was gon na throw these paintings overboard , like they were worthless garbage ?	Bart Simpson
bart , glad you 're here . we 're all gon na watch a movie together .	Marge Simpson
yeah , a movie ! it is about time you guys started havin ' some fun !	Bart Simpson
bart , how could you ?	Lisa Simpson
uhhhhh ... got ta go !	Bart Simpson
man , i kicked butt in the gladiator arena today ! i won the last package of hot dogs on the ship ! i got robbed by marauders on the way home .	Homer Simpson
there is no virus ! bart faked the whole thing with a dvd ! a direct-to-video dvd !	Marge Simpson
from egg to baby to grownup , we can see them living their entire penguin lives from up here !	Lisa Simpson
excuse me , cruise director priddis . my son has something to tell you .	Marge Simpson
it was all a hoax , there 's no virus .	Bart Simpson
that was just treat williams in a virus movie .	Bart Simpson
all that happened is we got a little extra vacation , is that so bad ! ?	Bart Simpson
i know my son did a terrible thing . but there 's a chapel on this ship , and in that chapel there 's a book , and it says , `` judge not , lest ye --	Marge Simpson
what about the duty-free stuff we bought ?	Homer Simpson
my booze and cologne !	Homer Simpson
that 's fair . sorry . i deserve it . ow , that one really hurt !	Bart Simpson
sorry sweetie , i just needed to get that out of my system .	Marge Simpson
this stupid prank is the most selfish thing you 've ever done !	Lisa Simpson
i was n't being selfish , i did it for you guys , too !	Bart Simpson
lisa , you made friends with kids just like you ! mom and dad , you were more happy and in love than i ever saw you !	Bart Simpson
it was the best week of all of our lives ... and i wanted it to last forever .	Bart Simpson
choke on my numb blue hands !	Homer Simpson
hey , up here ! you 've got ta see this !	Lisa Simpson
whoa . /	Marge Simpson
they spend all their time trying to raise a baby , and why ? so it can grow up and do the same dumb thing on and on forever !	Bart Simpson
the penguin 's life is n't all bad . those ones are having a blast !	Lisa Simpson
but the slide 's just like our cruise ! a short awesome thing that just shows you how boring the rest of your life is !	Bart Simpson
well sure life is full of pain and drudgery , but the trick is to enjoy the few perfect experiences we 're given in the moment .	Lisa Simpson
yeah stupid , stop thinking about fun and have it !	Homer Simpson
hey , wait for me !	Homer Simpson
now that 's what i call going for a spin !	Homer Simpson
now that 's what i call a snappy retort !	Homer Simpson
stop saying what you call things ! i 'm trying to watch the movie !	Marge Simpson
he turned that russian guy into swiss cheese !	Homer Simpson
homer ! people are here to see the movie , not listen to you !	Marge Simpson
looks like that guy 's got turret 's syndrome !	Homer Simpson
swiss cheese . marge , how come you 're not saying anything ?	Homer Simpson
there was enough talking during the movie ! this date night was even worse than the date night we saw `` date night . ''	Marge Simpson
oh man , marge is pissed . look at her ... flaring her nostrils ... drumming her fingers ... making small noises like she 's yelling at me inside her head ...	Homer Simpson
just take me home .	Marge Simpson
that 's what she said !	Homer Simpson
stupid nelson ! i hate that guy .	Bart Simpson
yeah .	Homer Simpson
no , just my marriage .	Homer Simpson
honey , it 's me again . i ca n't work knowing that you 're mad at me . i just wan na hear your voice . and i 'm counting the minutes till the whistle blows , then i go to moe 's , then i rush home to you .	Homer Simpson
but you said it so mean !	Homer Simpson
eight weeks paid vacation , and all because of a little bump on the noggin .	Homer Simpson
hey marge , here 's something that 'll make you happy !	Homer Simpson
not in the mood .	Marge Simpson
no , this is really good . i ...	Homer Simpson
nelson took my lunch money again !	Bart Simpson
now , listen , lisa --	Homer Simpson
hold that thought . i 'm tuning my saxophone . sharp . flat . sharp .	Lisa Simpson
well , i just got ...	Homer Simpson
got what , homer ?	Marge Simpson
